"years","patent_number","uspc_subclass_id","assignee_organization","assignee_type","assignee_country","assignee_state","assignee_key_id","num_inventors","specialization"
1980,"4204513","123/198.DB","California Controls Company",2,"US","CA",245677,3,"123/198.DB"
1980,"4204514","123/198F","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4204585","123/184.45","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,4,"180/90"
1980,"4204848","123/563","Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE","",243847,3,"123/563"
1980,"4205377","123/480","Hitachi, Ltd.",3,"JP","",436191,3,"180/309"
1980,"4205378","123/694","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4205635","123/491","Robert Bosch GmbH",3,"DE","",423181,8,"180/335"
1980,"4205636","123/455","NTN Toyo Bearing Co., Ltd.",3,"JP","",391050,3,"123/463"
1980,"4205637","123/447","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4205639","123/323","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/447"
1980,"4205640","123/547","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/90"
1980,"4205641","123/179.15","Yamaha Hatsudoki Kabushiki Kaisha",3,"JP","",86684,3,"180/228"
1980,"4205642","123/574","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4205643","123/530","Societe Anonyme pour l'Equipement Electrique des Vehicules S.E.V. Marchal",3,"FR","",172689,1,"123/530"
1980,"4205644","123/676","EATON CORPORATION",2,"US","OH",452507,2,"180/24.9"
1980,"4205645","123/379","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4205646","123/547","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4205648","123/497","Chrysler Corporation",2,"US","MI",161403,1,"123/497"
1980,"4205649","123/193.6","Mahle GmbH",3,"DE","",13183,3,"123/269"
1980,"4205704","123/323","Dana Corporation",2,"US","OH",179764,1,"180/253"
1980,"4205944","123/41.2","Suddeutsche Kuhlerfabrick Julius Fr. Behr",3,"DE","",41951,2,"123/41.2"
1980,"4206598","123/193.5","Ford Motor Company",2,"US","MI",172641,2,"180/291"
1980,"4206599","123/531","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,7,"180/84"
1980,"4206606","123/568.11","Hitachi, Ltd.",3,"JP","",436191,1,"180/309"
1980,"4206607","123/559.2","BBC Aktiengesellschaft",3,"CH","",56177,2,"123/559.2"
1980,"4206725","123/470","Caterpillar Tractor Co.",2,"US","IL",298496,2,"180/90"
1980,"4206726","123/41.35","Caterpillar Tractor Co.",2,"US","IL",298496,3,"180/90"
1980,"4206728","123/90.12","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4206729","123/676","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4206730","123/568.3","Texaco Inc.",2,"US","NY",171996,1,"123/643"
1980,"4206731","123/676","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4206732","123/552","Tom McGuane Industries, Inc.",2,"US","MI",103497,1,"123/552"
1980,"4206734","123/502","Cummins Engine Company, Inc.",2,"US","IN",86756,2,"123/563"
1980,"4206735","123/464","General Motors Corporation",2,"US","MI",38960,2,"180/69.21"
1980,"4206739","123/196R","Dr. Ing. h.c. F. Porsche Aktiengesellschaft",3,"DE","",9256,1,"180/380"
1980,"4207277","123/549","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4207660","123/193.5","Ford Motor Company",2,"US","MI",172641,3,"180/291"
1980,"4207775","123/90.5","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4207844","123/269","Mahle GmbH",3,"DE","",13183,1,"123/269"
1980,"4207846","123/406.59","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4207847","123/406.64","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/84"
1980,"4207848","123/556","Motoren- und Turbinen-union Friedrichshafen GmbH",3,"DE","",243847,2,"123/563"
1980,"4207849","123/454","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,7,"180/84"
1980,"4207852","123/651","Iida Denki Kogyo Co., Ltd.",3,"JP","",393837,2,"123/651"
1980,"4207853","123/179.3","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4207854","123/188.14","Caterpillar Tractor Co.",2,"US","IL",298496,2,"180/90"
1980,"4207856","123/198F","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4208358","123/438","General Motors Corporation",2,"US","MI",38960,3,"180/69.21"
1980,"4208554","123/146.5A","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4208570","123/142.5E","Canadian General Electric Company Limited",3,"CA","",136246,1,"123/142.5E"
1980,"4208990","123/688","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4208991","123/491","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4208993","123/688","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4208994","123/568.31","Aisin Seiki Kabushiki Kaisha",3,"JP","",71419,1,"180/179"
1980,"4208995","123/406.48","Ford Motor Company",2,"US","MI",172641,3,"180/291"
1980,"4208996","123/557","The Budd Company",2,"US","MI",234025,1,"123/557"
1980,"4208997","123/519","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4208998","123/364","Robert Bosch GmbH",3,"DE","",423181,3,"180/335"
1980,"4208999","123/364","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4209002","123/286","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,3,"180/90"
1980,"4209062","123/41.33","Karmazin Products Corporation",2,"US","MI",66111,1,"123/41.33"
1980,"4209063","123/41.1","Wynn Oil Company",2,"US","CA",27203,3,"123/41.1"
1980,"4209209","123/195S","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4209472","123/590","Child Laboratories Inc.",2,"US","MN",27274,2,"123/590"
1980,"4209816","123/179.3","EATON CORPORATION",2,"US","OH",452507,1,"180/24.9"
1980,"4209829","123/480","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/426"
1980,"4209833","123/487","Fairchild Camera and Instrument Corporation",2,"US","CA",193356,2,"123/487"
1980,"4210103","123/1A","Southwest Research Institute",2,"US","TX",192952,2,"123/1A"
1980,"4210104","123/259","Mitsubishi Jidosha Kogyo Kabushiki Kaisha",3,"JP","",77792,7,"180/69.21"
1980,"4210105","123/277","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/84"
1980,"4210106","123/696","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4210109","123/76","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4210111","123/406.64","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/84"
1980,"4210112","123/568.27","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4210113","123/574","Sumari Engineering, Inc.",2,"US","AZ",211296,1,"123/574"
1980,"4210114","123/687","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4210115","123/556","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/84"
1980,"4210116","123/504","Holec N.V.",3,"NL","",176417,1,"123/504"
1980,"4210117","123/504","Holec N.V.",3,"NL","",176417,1,"123/504"
1980,"4210468","123/90.61","Amsted Industries Incorporated",2,"US","IL",330211,1,"123/90.61"
1980,"4211119","123/445","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4211189","123/308","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4211191","123/470","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4211192","123/90.6","Sulzer Brothers Limited",3,"CH","",186446,2,"123/90.6"
1980,"4211193","123/352","Associated Engineering Limited",3,"GB","",79260,6,"180/179"
1980,"4211194","123/406.37","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,7,"180/84"
1980,"4211195","123/335","Colt Industries Operating Corp.",2,"US","NY",381578,1,"180/177"
1980,"4211196","123/439","Societe pour l'Equipement de Vehicules",3,"FR","",204593,1,"123/643"
1980,"4211200","123/339.13","Audi Nsu Auto Union Aktiengesellschaft",3,"DE","",301611,3,"180/442"
1980,"4211201","123/463","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,7,"180/84"
1980,"4211202","123/457","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,1,"180/401"
1980,"4211203","123/387","Diesel Kiki Co., Ltd.",3,"JP","",148189,1,"123/447"
1980,"4211204","123/145A","Robert Bosch GmbH",3,"DE","",423181,5,"180/335"
1980,"4211205","123/193.3","Caterpillar Tractor Co.",2,"US","IL",298496,1,"180/90"
1980,"4211312","123/320","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/84"
1980,"4211520","123/500","Caterpillar Tractor Co.",2,"US","IL",298496,1,"180/90"
1980,"4212065","123/480","The Bendix Corporation",2,"US","MI",47634,3,"180/428"
1980,"4212066","123/486","The Bendix Corporation",2,"US","MI",47634,3,"180/428"
1980,"4212162","123/3","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4212270","123/41.9","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4212272","123/339.25","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4212275","123/549","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4212276","123/519","Toyo Kogyo Co., Ltd.",3,"JP","",364454,1,"123/657"
1980,"4212277","123/434","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4212278","123/319","Motoren-Werke Mannheim AG",3,"DE","",326424,3,"123/319"
1980,"4212279","123/357","Diesel Kiki Co., Ltd.",3,"JP","",148189,1,"123/447"
1980,"4212280","123/611","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4212281","123/193.5","Ford Motor Company",2,"US","MI",172641,1,"180/291"
1980,"4212602","123/193.2","GOETZEWERKE Friedrich Goetze AG",3,"DE","",228967,2,"123/193.2"
1980,"4213180","123/445","The Bendix Corporation",2,"US","MI",47634,2,"180/428"
1980,"4213181","123/480","The Bendix Corporation",2,"US","MI",47634,3,"180/428"
1980,"4213425","123/478","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4213426","123/41.49","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4213429","123/406.37","Institut Francais du Petrole",3,"FR","",179716,2,"123/406.37"
1980,"4213430","123/310","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4213431","123/73R","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4213434","123/462","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4213435","123/389","Ford Motor Company",2,"US","MI",172641,1,"180/291"
1980,"4213436","123/599","R. E. Phelon Company, Inc.",2,"US","MA",68040,1,"123/601"
1980,"4213440","123/195C","Nissan Motor Co., Ltd.",3,"JP","",43058,3,"180/90"
1980,"4213441","123/196R","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4213442","123/198F","EATON CORPORATION",2,"US","OH",452507,1,"180/24.9"
1980,"4213513","123/198.DC","McGill Manufacturing Company, Inc.",2,"US","IN",219191,2,"180/272"
1980,"4214066","123/479","Bayer Aktiengesellschaft",3,"DE","",106388,4,"123/479"
1980,"4214306","123/480","Nippondenso Co., Ltd.",3,"JP","",316278,1,"123/656"
1980,"4214307","123/480","The Bendix Corporation",2,"US","MI",47634,2,"180/428"
1980,"4214308","123/445","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4214443","123/41.48","Perkins Engines Company Limited",3,"GB","",361348,1,"123/41.48"
1980,"4214457","123/198R","Avco Corporation",2,"US","CT",436535,2,"123/285"
1980,"4214558","123/696","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4214559","123/293","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/90"
1980,"4214561","123/432","Yamaha Hatsudoki Kabushiki Kaisha",3,"JP","",86684,2,"180/228"
1980,"4214562","123/568.18","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4214563","123/687","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4214564","123/502","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4214565","123/179.17","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4214566","123/652","Kokusan Denki Co., Ltd.",3,"JP","",140782,2,"123/652"
1980,"4214568","123/198R","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4214644","123/54.4","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,2,"180/90"
1980,"4214652","123/41.12","The Jacobs Manufacturing Company",2,"US","CT",157927,1,"123/41.12"
1980,"4214699","123/1A","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,2,"180/401"
1980,"4215284","123/601","R. E. Phelon Company, Inc.",2,"US","MA",68040,1,"123/601"
1980,"4215538","123/193.5","Audi Nsu Auto Union Aktiengesellschaft",3,"DE","",301611,4,"180/442"
1980,"4215656","123/688","Nissan Motor Co., Ltd.",3,"JP","",43058,6,"180/90"
1980,"4215657","123/269","Fiat Auto S.p.A.",3,"IT","",72700,1,"123/269"
1980,"4215658","123/41.44","W. R. Grace & Co.-Conn.",2,"US","NY",367446,2,"123/41.44"
1980,"4215659","123/68","Purification Sciences Inc.",2,"US","NY",344183,1,"123/68"
1980,"4215661","123/587","Metal Elio C.A. Una compania de acuerdo con las Leyes Venezolanas",3,"VE","",397247,1,"123/587"
1980,"4215662","123/447","Diesel Kiki Co., Ltd.",3,"JP","",148189,2,"123/447"
1980,"4215664","123/195C","Motorenfabrik Hatz GmbH & Co. KG",3,"DE","",13530,1,"123/195C"
1980,"4215665","123/198E","Caterpillar Tractor Co.",2,"US","IL",298496,1,"180/90"
1980,"4215742","123/41.8","Blackstone Corporation",2,"US","NY",633,1,"123/41.8"
1980,"4215760","123/352","Aisin Seiki Kabushiki Kaisha",3,"JP","",71419,4,"180/179"
1980,"4215845","123/198F","Bralorne Resources Limited",3,"CA","",320313,1,"123/198F"
1980,"4216174","123/531","""""""""""""""""""""""""""""""Osrodek Badawczo-Rozwojowy Samochodow Malolitrazowych """"""""""""""""""""""""""""""""Bosmal""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3,"PL","",336276,2,"123/531"
1980,"4216175","123/179.15","Firma Pierburg GmbH & Co. KG",3,"DE","",205116,1,"123/179.15"
1980,"4216198","123/3","Billings Energy Corporation",2,"US","UT",71927,1,"123/3"
1980,"4216744","123/1A","Agence Nationale de Valorisation de la Recherche (ANVAR)",7,"FR","",54873,2,"123/46.SC"
1980,"4216745","123/26","R & D Associates",2,"US","CA",228443,3,"180/69.5"
1980,"4216747","123/51.BA","Nippon Soken, Inc.",3,"JP","",384280,4,"180/268"
1980,"4216748","123/253","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,1,"180/90"
1980,"4216749","123/406.68","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4216750","123/435","Nippondenso Co., Ltd.",3,"JP","",316278,1,"123/656"
1980,"4216752","123/499","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4216753","123/445","Aisan Kogyo Kabushiki Kaisha",3,"JP","",153423,5,"123/445"
1980,"4216754","123/447","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4216755","123/643","Societe pour l'Equipement de Vehicules",3,"FR","",204593,1,"123/643"
1980,"4216756","123/597","Outboard Marine Corporation",2,"US","IL",194737,1,"180/343"
1980,"4216757","123/179.15","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4216758","123/198F","Toyo Kogyo Co., Ltd.",3,"JP","",364454,1,"123/657"
1980,"4216938","123/585","Aisin Seiki Kabushiki Kaisha",3,"JP","",71419,3,"180/179"
1980,"4217314","123/438","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4217470","123/146.5A","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4217796","123/182.1","Outboard Marine Corporation",2,"US","IL",194737,1,"180/343"
1980,"4217862","123/487","Combustion Research & Technology, Inc.",2,"US","WA",151728,3,"123/487"
1980,"4217863","123/494","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4217866","123/308","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4217867","123/352","General Motors Corporation",2,"US","MI",38960,6,"180/69.21"
1980,"4217868","123/406.6","Robert Bosch GmbH",3,"DE","",423181,3,"180/335"
1980,"4217869","123/704","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4217870","123/572","Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE","",337800,1,"123/572"
1980,"4217871","123/501","Ministry of International Trade & Industry",7,"JP","",22274,4,"123/501"
1980,"4217872","123/637","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4217873","123/653","NGK Spark Plug Co., Ltd.",3,"CH","",116474,4,"123/653"
1980,"4217874","123/618","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4217926","123/196S","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4217969","123/319","General Motors Corporation",2,"US","MI",38960,2,"180/69.21"
1980,"4218040","123/568.29","Robertshaw Controls Company",2,"US","VA",405316,1,"123/568.29"
1980,"4218193","123/198C","Teledyne Industries, Inc.",2,"US","CA",404164,1,"123/78B"
1980,"4218880","123/568.2","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4218992","123/263","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4218995","123/90.55","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4218996","123/90.61","Usui Kokusai Sangyo Kaisha Ltd.",3,"JP","",284251,1,"123/90.61"
1980,"4218997","123/352","Associated Engineering Limited",3,"GB","",79260,2,"180/179"
1980,"4218998","123/335","Lucas Industries public limited company",3,"GB","",175705,2,"123/90.5"
1980,"4219000","123/357","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4219001","123/169.EL","Tokai TRW & Co., Ltd.",3,"JP","",307279,3,"123/169.EL"
1980,"4219002","123/198E","Volkswagen AG",3,"DE","",414202,2,"180/291"
1980,"4219003","123/210","Toyo Kogyo Co., Ltd.",3,"JP","",364454,3,"123/657"
1980,"4219154","123/457","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
1980,"4219707","123/633","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4219992","123/273","Darf Corporation",2,"US","NC",320240,1,"123/273"
1980,"4220008","123/323","Cummins Engine Company, Inc.",2,"US","IN",86756,2,"123/563"
1980,"4220120","123/3","Union Oil Company of California",2,"US","CA",131414,2,"123/3"
1980,"4220121","123/41.8","Brunswick Corporation",2,"US","IL",315672,1,"123/65.EM"
1980,"4220122","123/90.55","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4220123","123/327","Robert Bosch GmbH",3,"DE","",423181,5,"180/335"
1980,"4220124","123/391","Outboard Marine Corporation",2,"US","IL",194737,2,"180/343"
1980,"4220125","123/406.52","Nippon Soken, Inc.",3,"JP","",384280,3,"180/268"
1980,"4220126","123/406.69","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4220128","123/366","Diesel Kiki Co., Ltd.",3,"JP","",148189,1,"123/447"
1980,"4220129","123/453","Audi Nsu Auto Union Aktiengesellschaft",3,"DE","",301611,2,"180/442"
1980,"4220218","123/401","General Motors Corporation",2,"US","MI",38960,2,"180/69.21"
1980,"4221190","123/263","Komatsu Ltd.",3,"JP","",434264,3,"123/41.7"
1980,"4221191","123/492","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4221192","123/456","Cummins Engine Company, Inc.",2,"US","IN",86756,1,"123/563"
1980,"4221193","123/483","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4221194","123/478","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4221195","123/254","Caterpillar Tractor Co.",2,"US","IL",298496,2,"180/90"
1980,"4221196","123/41.84","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/426"
1980,"4221197","123/316","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4221198","123/285","Avco Corporation",2,"US","OH",436535,1,"123/285"
1980,"4221199","123/90.16","EATON CORPORATION",2,"US","OH",452507,3,"180/24.9"
1980,"4221200","123/90.16","EATON CORPORATION",2,"US","OH",452507,1,"180/24.9"
1980,"4221201","123/90.16","EATON CORPORATION",2,"US","OH",452507,1,"180/24.9"
1980,"4221202","123/378","Outboard Marine Corporation",2,"US","IL",194737,1,"180/343"
1980,"4221203","123/568.29","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4221204","123/568.31","Pierburg GmbH",3,"DE","",226669,1,"123/568.31"
1980,"4221205","123/179.21","Bayerische Motoren Werke Aktiengesellschaft",3,"DE","",243319,2,"180/286"
1980,"4221639","123/193.2","Kioritz Corporation",3,"JP","",383869,4,"123/193.2"
1980,"4222236","123/179.18","General Motors Corporation",2,"US","MI",38960,3,"180/69.21"
1980,"4222351","123/3","Nissan Motor Co., Ltd.",3,"JP","",43058,3,"180/90"
1980,"4222352","123/484","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4222353","123/41.12","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4222354","123/90.16","EATON CORPORATION",2,"US","OH",452507,1,"180/24.9"
1980,"4222355","123/568.32","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,6,"180/84"
1980,"4222356","123/568.18","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4222357","123/676","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4222358","123/495","Volkswagen AG",3,"DE","",414202,1,"180/291"
1980,"4222359","123/366","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,1,"180/401"
1980,"4222360","123/195C","Kawasaki Jukogyo Kabushiki Kaisha",3,"JP","",140438,3,"123/41.72"
1980,"4222710","123/41.49","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/84"
1980,"4222713","123/381","Caterpillar Tractor Co.",2,"US","IL",298496,2,"180/90"
1980,"4222717","123/503","Caterpillar Tractor Co.",2,"US","IL",298496,2,"180/90"
1980,"4222746","123/1A","Texaco Inc.",2,"US","NY",171996,2,"123/643"
1980,"4222875","123/196R","Deere & Company",2,"US","IL",37560,1,"180/68.1"
1980,"4223249","123/146.5A","Colt Industries Operating Corp.",2,"US","NY",381578,1,"180/177"
1980,"4223567","123/195A","Honda Giken Kogyo Kabushiki Kaisha",3,"JP","",439112,1,"180/90"
1980,"4223643","123/492","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4223644","123/436","Robert Bosch GmbH",3,"DE","",423181,3,"180/335"
1980,"4223645","123/292","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/84"
1980,"4223646","123/41.11","TRW Inc.",2,"US","OH",138521,1,"180/441"
1980,"4223647","123/58.1","Regie Nationale des Usines Renault",3,"FR","",142485,1,"180/426"
1980,"4223648","123/90.16","General Motors Corporation",2,"US","MI",38960,2,"180/69.21"
1980,"4223651","123/438","Colt Industries Operating Corp.",2,"US","NY",381578,2,"180/177"
1980,"4223653","123/366","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4223654","123/358","Robert Bosch GmbH",3,"DE","",423181,4,"180/335"
1980,"4223655","123/463","Centro Ricerche Fiat S.p.A.",3,"IT","",401685,2,"123/518"
1980,"4223656","123/597","Motorola, Inc.",2,"US","IL",272459,1,"123/618"
1980,"4223657","123/198D","Kokusan Kenki Co., Ltd.",3,"JP","",449510,3,"123/198D"
1980,"4224044","123/518","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4224068","123/633","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4224554","123/633","NGK Spark Plug Co., Ltd.",3,"JP","",116474,3,"123/653"
1980,"4224792","123/41.85","Nissan Motor Co., Ltd.",3,"JP","",43058,2,"180/90"
1980,"4224794","123/320","Cummins Engine Company, Inc.",2,"US","IN",86756,1,"123/563"
1980,"4224902","123/280","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,4,"180/401"
1980,"4224903","123/300","Lucas Industries public limited company",3,"GB","",175705,1,"123/90.5"
1980,"4224906","123/568.14","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,1,"180/401"
1980,"4224907","123/352","Regie Nationale des Usines Renault",3,"FR","",142485,3,"180/426"
1980,"4224908","123/438","Colt Industries Operating Corp.",2,"US","NY",381578,2,"180/177"
1980,"4224909","123/568.31","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4224910","123/696","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4224911","123/684","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/84"
1980,"4224912","123/568.19","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,1,"180/84"
1980,"4224913","123/686","General Motors Corporation",2,"US","MI",38960,1,"180/69.21"
1980,"4224914","123/452","Robert Bosch GmbH",3,"DE","",423181,1,"180/335"
1980,"4224915","123/533","Volkswagen AG",3,"DE","",414202,3,"180/291"
1980,"4224916","123/502","Stanadyne, Inc.",2,"US","CT",58681,1,"123/90.55"
1980,"4224917","123/647","Hitachi, Ltd.",3,"JP","",436191,5,"180/309"
1980,"4224918","123/657","Toyo Kogyo Co., Ltd.",3,"JP","",364454,4,"123/657"
1980,"4224919","123/195A","Fichtel & Sachs AG",3,"DE","",24510,2,"180/219"
1980,"4224920","123/198F","Nissan Motor Co., Ltd.",3,"JP","",43058,4,"180/90"
1980,"4225759","123/146.5A","Ford Motor Company",2,"US","MI",172641,2,"180/291"
1980,"4225898","123/490","The Bendix Corporation",2,"US","MI",47634,2,"180/428"
1980,"4225925","123/406.6","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,4,"180/84"
1980,"4226213","123/1A","Daimler-Benz Aktiengesellschaft",3,"DE","",329040,1,"180/401"
1980,"4226214","123/2","Fiat Auto S.p.A.",3,"IT","",72700,1,"123/269"
1980,"4226215","123/487","Nippondenso Co., Ltd.",3,"JP","",316278,3,"123/656"
1980,"4226216","123/41R","Societe d'Etudes de Machines Thermiques",3,"FR","",186456,1,"123/76"
1980,"4226217","123/41.62","Bayerische Motoren Werke Aktiengesellschaft",3,"DE","",243319,2,"180/286"
1980,"4226219","123/406.53","RCA Corporation",2,"US","NY",381398,1,"123/406.53"
1980,"4226220","123/406.69","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,2,"180/84"
1980,"4226221","123/687","Nissan Motor Co., Ltd.",3,"JP","",43058,1,"180/90"
1980,"4226222","123/568.2","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,7,"180/84"
1980,"4227490","123/492","Toyota Jidosha Kabushiki Kaisha",3,"JP","",2267,3,"180/84"
1980,"4227491","123/488","Robert Bosch GmbH",3,"DE","",423181,2,"180/335"
1980,"4227492","123/59.7","The Bendix Corporation",2,"US","MI",47634,1,"180/428"
